Linux 3.10.0-229.el7.x86_64 (rhel7-23.in.ibm.com) 	11/10/2015 	_x86_64_	(24 CPU)

09:51:54 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:33 PM     br-ex     10.00      0.00      0.66      0.00      0.00      0.00      0.00

09:55:33 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:34 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:34 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:34 PM    br-int      4.00      0.00      0.25      0.00      0.00      0.00      0.00
09:55:34 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:34 PM      eth0     38.00     38.00      8.64      7.65      0.00      0.00      0.00
09:55:34 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      9.00
09:55:34 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:34 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:34 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:34 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:34 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:34 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

09:55:34 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:35 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:35 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:35 PM    br-int      2.00      0.00      0.16      0.00      0.00      0.00      0.00
09:55:35 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:35 PM      eth0     13.00      8.00      1.71      2.14      0.00      0.00      0.00
09:55:35 PM      eth1     10.00      0.00      1.11      0.00      0.00      0.00      0.00
09:55:35 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:35 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:35 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:35 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:35 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:35 PM     br-ex     10.00      0.00      1.11      0.00      0.00      0.00      0.00

09:55:35 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:36 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:36 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:36 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:36 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:36 PM      eth0      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:55:36 PM      eth1     10.00      0.00      0.59      0.00      0.00      0.00      6.00
09:55:36 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:55:36 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:36 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:55:36 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:36 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:36 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

09:55:36 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:37 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:37 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:37 PM    br-int      3.00      0.00      0.71      0.00      0.00      0.00      0.00
09:55:37 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:37 PM      eth0      6.00      2.00      1.03      0.82      0.00      0.00      0.00
09:55:37 PM      eth1      6.00      0.00      0.36      0.00      0.00      0.00      0.00
09:55:37 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:37 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:37 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:37 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:37 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:37 PM     br-ex      6.00      0.00      0.36      0.00      0.00      0.00      0.00

09:55:37 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:38 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:38 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:38 PM    br-int      1.00      0.00      0.04      0.00      0.00      0.00      0.00
09:55:38 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:38 PM      eth0      3.00      0.00      0.21      0.00      0.00      0.00      0.00
09:55:38 PM      eth1      7.00      0.00      0.48      0.00      0.00      0.00      6.00
09:55:38 PM      eth2      2.00      0.00      0.12      0.00      0.00      0.00      0.00
09:55:38 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:38 PM      eth4      2.00      0.00      0.12      0.00      0.00      0.00      0.00
09:55:38 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:38 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:38 PM     br-ex      7.00      0.00      0.48      0.00      0.00      0.00      0.00

09:55:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:39 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:39 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:39 PM    br-int      3.00      0.00      0.15      0.00      0.00      0.00      0.00
09:55:39 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:39 PM      eth0     10.00      5.00      1.29      0.45      0.00      0.00      0.00
09:55:39 PM      eth1      8.00      1.00      0.99      0.04      0.00      0.00      0.00
09:55:39 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:39 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:39 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:39 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:39 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:39 PM     br-ex      9.00      0.00      1.03      0.00      0.00      0.00      0.00

09:55:39 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:40 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:40 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:40 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:40 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:40 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:40 PM      eth1      8.00      1.00      0.47      0.04      0.00      0.00      7.00
09:55:40 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:40 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:40 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:40 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:40 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:40 PM     br-ex      9.00      0.00      0.52      0.00      0.00      0.00      0.00

09:55:40 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:41 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:41 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:41 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:41 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:41 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:41 PM      eth1      7.00      1.00      0.41      0.04      0.00      0.00      0.00
09:55:41 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:41 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:41 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:41 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:41 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:41 PM     br-ex      8.00      0.00      0.46      0.00      0.00      0.00      0.00

09:55:41 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:42 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:42 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:42 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:42 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:42 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:42 PM      eth1      9.00      0.00      0.58      0.00      0.00      0.00      6.00
09:55:42 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:42 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:42 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:42 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:42 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:42 PM     br-ex      9.00      0.00      0.59      0.00      0.00      0.00      0.00

09:55:42 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:43 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:43 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:43 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
09:55:43 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:43 PM      eth0      6.00      0.00      0.41      0.00      0.00      0.00      0.00
09:55:43 PM      eth1      9.00      0.00      0.58      0.00      0.00      0.00      0.00
09:55:43 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:43 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:43 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:43 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:43 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:43 PM     br-ex      9.00      0.00      0.58      0.00      0.00      0.00      0.00

09:55:43 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:44 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:44 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:44 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:44 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:44 PM      eth0      6.00      0.00      0.42      0.00      0.00      0.00      0.00
09:55:44 PM      eth1     10.00      1.00      0.65      0.04      0.00      0.00     10.00
09:55:44 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:44 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:44 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:44 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:44 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:44 PM     br-ex     11.00      0.00      0.70      0.00      0.00      0.00      0.00

09:55:44 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:45 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:45 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:45 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:45 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:45 PM      eth0      6.00      0.00      0.41      0.00      0.00      0.00      1.00
09:55:45 PM      eth1     10.00      1.00      0.76      0.04      0.00      0.00      0.00
09:55:45 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:45 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:45 PM      eth4      6.00      0.00      0.41      0.00      0.00      0.00      1.00
09:55:45 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:45 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:45 PM     br-ex     11.00      0.00      0.81      0.00      0.00      0.00      0.00

09:55:45 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:46 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:46 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:46 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:46 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:46 PM      eth0     11.00      8.00      0.94      2.25      0.00      0.00      0.00
09:55:46 PM      eth1     10.00      1.00      0.59      0.04      0.00      0.00      8.00
09:55:46 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:55:46 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:46 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:55:46 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:46 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:46 PM     br-ex     11.00      0.00      0.64      0.00      0.00      0.00      0.00

09:55:46 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:47 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:47 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:47 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:47 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:47 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:47 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
09:55:47 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:47 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:47 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:47 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:47 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:47 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

09:55:47 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:48 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:48 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:48 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:48 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:48 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:48 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      6.00
09:55:48 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:48 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:48 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:48 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:48 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:48 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

09:55:48 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:49 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:49 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:49 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:49 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:49 PM      eth0      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:49 PM      eth1      7.00      0.00      0.79      0.00      0.00      0.00      0.00
09:55:49 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:49 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:49 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:49 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:49 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:49 PM     br-ex      6.00      0.00      0.36      0.00      0.00      0.00      0.00

09:55:49 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:50 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:50 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:50 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:50 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:50 PM      eth0      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:50 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      8.00
09:55:50 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:50 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:50 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:50 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:50 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:50 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

09:55:50 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:51 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:51 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:51 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:51 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:51 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:51 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      0.00
09:55:51 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:51 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:51 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:51 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:51 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:51 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

09:55:51 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:52 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:52 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:52 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:52 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:52 PM      eth0      9.00      8.00      0.82      2.34      0.00      0.00      0.00
09:55:52 PM      eth1     11.00      0.00      0.70      0.00      0.00      0.00      9.00
09:55:52 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:52 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:52 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:52 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:52 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:52 PM     br-ex     11.00      0.00      0.71      0.00      0.00      0.00      0.00

09:55:52 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:53 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:53 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:53 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:53 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:53 PM      eth0      7.00      0.00      0.93      0.00      0.00      0.00      0.00
09:55:53 PM      eth1     10.00      0.00      1.11      0.00      0.00      0.00      0.00
09:55:53 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:55:53 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:53 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:55:53 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:53 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:53 PM     br-ex     10.00      0.00      1.11      0.00      0.00      0.00      0.00

09:55:53 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:54 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:54 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:54 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:54 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:54 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:54 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      6.00
09:55:54 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:54 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:54 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:54 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:54 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:54 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

09:55:54 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:55 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:55 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:55 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:55 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:55 PM      eth0      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:55 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
09:55:55 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:55 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:55 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:55:55 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:55 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:55 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

09:55:55 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:56 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:56 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:56 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:56 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:56 PM      eth0      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:56 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      6.00
09:55:56 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:56 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:56 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:55:56 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:56 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:56 PM     br-ex      7.00      0.00      0.42      0.00      0.00      0.00      0.00

09:55:56 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:57 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:55:57 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:57 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:57 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:57 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:57 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
09:55:57 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:57 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:57 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:57 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:57 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:57 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

09:55:57 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:55:58 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
09:55:58 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:58 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:58 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:58 PM      eth0      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:58 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      6.00
09:55:58 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:55:58 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:55:58 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
