Linux 3.10.0-229.el7.x86_64 (rhel7-23.in.ibm.com) 	11/10/2015 	_x86_64_	(24 CPU)

05:40:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:44 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:49:44 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:45 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:45 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:45 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:45 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:45 PM      eth0     74.00     65.00     16.41     17.93      0.00      0.00      0.00
05:49:45 PM      eth1     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:49:45 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:45 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:45 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:45 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:45 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:45 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

05:49:45 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:46 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:46 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:46 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:46 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:46 PM      eth0     84.00     80.00     20.10     23.97      0.00      0.00      0.00
05:49:46 PM      eth1     11.00      0.00      1.17      0.00      0.00      0.00      7.00
05:49:46 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:46 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:46 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:46 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:46 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:46 PM     br-ex     11.00      0.00      1.17      0.00      0.00      0.00      0.00

05:49:46 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:47 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:47 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:47 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:47 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:47 PM      eth0     72.00     64.00     16.28     17.89      0.00      0.00      0.00
05:49:47 PM      eth1      6.00      0.00      0.36      0.00      0.00      0.00      0.00
05:49:47 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:49:47 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:47 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:49:47 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:47 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:47 PM     br-ex      6.00      0.00      0.36      0.00      0.00      0.00      0.00

05:49:47 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:48 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:48 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:48 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:48 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:48 PM      eth0     79.00     73.00     19.00     21.74      0.00      0.00      0.00
05:49:48 PM      eth1      9.00      0.00      0.56      0.00      0.00      0.00      7.00
05:49:48 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:49:48 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:48 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:49:48 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:48 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:48 PM     br-ex      9.00      0.00      0.56      0.00      0.00      0.00      0.00

05:49:48 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:49 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:49 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:49 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:49 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:49 PM      eth0     77.00     68.00     16.75     18.30      0.00      0.00      0.00
05:49:49 PM      eth1      9.00      0.00      0.58      0.00      0.00      0.00      0.00
05:49:49 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:49 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:49 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:49 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:49 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:49 PM     br-ex      9.00      0.00      0.58      0.00      0.00      0.00      0.00

05:49:49 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:50 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:50 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:50 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:50 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:50 PM      eth0     79.00     69.00     18.94     21.36      0.00      0.00      0.00
05:49:50 PM      eth1     12.00      0.00      0.80      0.00      0.00      0.00      8.00
05:49:50 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:49:50 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:50 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:49:50 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:50 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:50 PM     br-ex     12.00      0.00      0.80      0.00      0.00      0.00      0.00

05:49:50 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:51 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:51 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:51 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:51 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:51 PM      eth0     75.00     67.00     16.51     18.26      0.00      0.00      0.00
05:49:51 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      0.00
05:49:51 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:51 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:51 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:51 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:51 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:51 PM     br-ex      9.00      0.00      0.53      0.00      0.00      0.00      0.00

05:49:51 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:52 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:52 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:52 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:52 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:52 PM      eth0     82.00     77.00     19.35     23.67      0.00      0.00      0.00
05:49:52 PM      eth1     10.00      0.00      0.96      0.00      0.00      0.00     10.00
05:49:52 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:52 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:52 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:52 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:52 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:52 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:49:52 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:53 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:53 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:53 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:53 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:53 PM      eth0     77.00     68.00     16.75     18.30      0.00      0.00      0.00
05:49:53 PM      eth1     10.00      0.00      0.64      0.00      0.00      0.00      0.00
05:49:53 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:53 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:53 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:53 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:53 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:53 PM     br-ex     10.00      0.00      0.64      0.00      0.00      0.00      0.00

05:49:53 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:54 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:54 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:54 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:54 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:54 PM      eth0     78.00     69.00     18.88     21.36      0.00      0.00      0.00
05:49:54 PM      eth1     11.00      0.00      0.74      0.00      0.00      0.00      9.00
05:49:54 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:54 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:54 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:54 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:54 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:54 PM     br-ex     11.00      0.00      0.74      0.00      0.00      0.00      0.00

05:49:54 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:55 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:55 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:55 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:55 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:55 PM      eth0     81.00     75.00     19.33     21.37      0.00      0.00      0.00
05:49:55 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
05:49:55 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:55 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:55 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:49:55 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:55 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:55 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:49:55 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:56 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:56 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:56 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:56 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:56 PM      eth0     74.00     63.00     16.11     18.30      0.00      0.00      0.00
05:49:56 PM      eth1     10.00      0.00      0.59      0.00      0.00      0.00      5.00
05:49:56 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:49:56 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:56 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:49:56 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:56 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:56 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

05:49:56 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:57 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:57 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:57 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:57 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:57 PM      eth0     87.00     78.00     20.16     22.64      0.00      0.00      0.00
05:49:57 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      0.00
05:49:57 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:49:57 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:57 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:49:57 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:57 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:57 PM     br-ex      9.00      0.00      0.53      0.00      0.00      0.00      0.00

05:49:57 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:58 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
05:49:58 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:58 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:58 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:58 PM      eth0  46311.00 394861.00   5245.44 583596.38      0.00      0.00      0.00
05:49:58 PM      eth1 408017.00  46357.00 582932.41   2995.54      0.00      0.00      7.00
05:49:58 PM      eth2     56.00      0.00      3.28      0.00      0.00      0.00      0.00
05:49:58 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:58 PM      eth4     59.00      5.00      3.46      0.97      0.00      0.00      0.00
05:49:58 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:58 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:58 PM     br-ex    151.00     67.00     16.71     11.16      0.00      0.00      0.00

05:49:58 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:49:59 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:49:59 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:59 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:59 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:59 PM      eth0  98112.00 813310.00  11114.27 1202459.87      0.00      0.00      0.00
05:49:59 PM      eth1 840688.00  98099.00 1201882.91   6322.79      0.00      0.00      0.00
05:49:59 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:49:59 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:59 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:49:59 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:59 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:49:59 PM     br-ex      9.00      0.00      0.81      0.00      0.00      0.00      0.00

05:49:59 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:00 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:00 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:00 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:00 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:00 PM      eth0 103259.00 811841.00  11779.80 1200204.26      0.00      0.00      0.00
05:50:00 PM      eth1 823106.00 103252.00 1176654.62   6737.68      0.00      0.00      6.00
05:50:00 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:00 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:00 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:00 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:00 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:00 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:50:00 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:01 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:01 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM      eth0 101026.00 812916.00  11497.42 1201784.45      0.00      0.00      0.00
05:50:01 PM      eth1 816832.00 101031.00 1167677.14   6565.10      0.00      0.00      0.00
05:50:01 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:01 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:01 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:50:01 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:02 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:02 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:02 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:02 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:02 PM      eth0 100965.00 813669.00  11484.70 1202888.64      0.00      0.00      0.00
05:50:02 PM      eth1 812244.00 100960.00 1161109.62   6554.71      0.00      0.00      6.00
05:50:02 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:02 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:02 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:02 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:02 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:50:02 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:03 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:03 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:03 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:03 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:03 PM      eth0 101019.00 811927.00  11443.21 1200298.45      0.00      0.00      0.00
05:50:03 PM      eth1 813582.00 101053.00 1162948.56   6512.17      0.00      0.00      0.00
05:50:03 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:50:03 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:03 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:50:03 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:03 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:03 PM     br-ex      9.00      0.00      0.53      0.00      0.00      0.00      0.00

05:50:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:04 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:04 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:04 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:04 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:04 PM      eth0  99165.00 812255.00  11233.26 1200792.37      0.00      0.00      0.00
05:50:04 PM      eth1 813357.00  99160.00 1162693.81   6391.17      0.00      0.00      7.00
05:50:04 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:04 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:04 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:04 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:04 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:04 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:50:04 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:05 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:05 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:05 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:05 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:05 PM      eth0  97827.00 812840.00  11081.71 1201642.36      0.00      0.00      0.00
05:50:05 PM      eth1 813763.00  97813.00 1163271.09   6304.35      0.00      0.00      0.00
05:50:05 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:05 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:05 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:05 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:05 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:05 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:50:05 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:06 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:06 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:06 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:06 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:06 PM      eth0  98036.00 812770.00  11105.42 1201541.04      0.00      0.00      0.00
05:50:06 PM      eth1 813498.00  98034.00 1162881.76   6318.60      0.00      0.00      6.00
05:50:06 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:50:06 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:06 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:50:06 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:06 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:06 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:50:06 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:07 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:07 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:07 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:07 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:07 PM      eth0  97429.00 813250.00  11036.56 1202244.33      0.00      0.00      0.00
05:50:07 PM      eth1 813987.00  97422.00 1163579.42   6279.15      0.00      0.00      0.00
05:50:07 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:07 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:07 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:07 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:07 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:07 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:50:07 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:08 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:08 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:08 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:08 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:08 PM      eth0 102691.00 813506.00  11804.22 1202568.44      0.00      0.00      0.00
05:50:08 PM      eth1 800585.00 102676.00 1144372.59   6789.41      0.00      0.00      6.00
05:50:08 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:08 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:08 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:50:08 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:08 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:08 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:50:08 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:50:09 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:50:09 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:09 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:09 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:09 PM      eth0  98383.00 813258.00  11160.59 1202316.25      0.00      0.00      0.00
05:50:09 PM      eth1 820740.00  98373.00 1173291.99   6355.97      0.00      0.00      0.00
